,path,classes,img_mode,width,height,aspect_ratio,img_size
4520,./data/indoorCVPR_09/Images/inside_bus/inside_bus_027.jpg,inside_bus,RGB,400,300,1.33,120000
4521,./data/indoorCVPR_09/Images/nursery/2007_05_01_replace3.jpg,nursery,RGB,450,338,1.33,152100
4522,./data/indoorCVPR_09/Images/florist/c04652600522c7ad139144ca0e2b_1_4.jpg,florist,RGB,600,450,1.33,270000
4523,./data/indoorCVPR_09/Images/lobby/sLobby29.jpg,lobby,RGB,256,256,1.0,65536
4524,./data/indoorCVPR_09/Images/toystore/store3sm.jpg,toystore,RGB,256,256,1.0,65536
4525,./data/indoorCVPR_09/Images/laboratorywet/laboratorio_quimica_12_16_altavista.jpg,laboratorywet,RGB,300,200,1.5,60000
4526,./data/indoorCVPR_09/Images/museum/museum_31_15_altavista.jpg,museum,RGB,700,525,1.33,367500
4527,./data/indoorCVPR_09/Images/auditorium/affich_1__76.jpg,auditorium,RGB,457,329,1.39,150353
4528,./data/indoorCVPR_09/Images/classroom/SALA_DE_AULA_DCNAT.jpg,classroom,RGB,1024,768,1.33,786432
4529,./data/indoorCVPR_09/Images/cloister/esglesiavic21of1cc1.jpg,cloister,RGB,640,427,1.5,273280
4530,./data/indoorCVPR_09/Images/dentaloffice/dentista_32_04_altavista.jpg,dentaloffice,RGB,225,300,0.75,67500
4531,./data/indoorCVPR_09/Images/closet/WC_Hutch.jpg,closet,RGB,828,1050,0.79,869400
4532,./data/indoorCVPR_09/Images/dining_room/dining31.jpg,dining_room,RGB,256,256,1.0,65536
4533,./data/indoorCVPR_09/Images/trainstation/gare_160_22_flickr.jpg,trainstation,RGB,500,333,1.5,166500
4534,./data/indoorCVPR_09/Images/artstudio/art_painting_studio_25_03_altavista.jpg,artstudio,RGB,250,250,1.0,62500
4535,./data/indoorCVPR_09/Images/casino/casino_0083.jpg,casino,RGB,400,300,1.33,120000
4536,./data/indoorCVPR_09/Images/corridor/coll_couloir.jpg,corridor,RGB,256,256,1.0,65536
4537,./data/indoorCVPR_09/Images/bookstore/bookstore_36_02_flickr.jpg,bookstore,RGB,500,333,1.5,166500
4538,./data/indoorCVPR_09/Images/livingroom/indoor_0463.jpg,livingroom,RGB,800,533,1.5,426400
4539,./data/indoorCVPR_09/Images/nursery/monkey_nursery_2.jpg,nursery,RGB,300,450,0.67,135000
4540,./data/indoorCVPR_09/Images/pantry/pantry_76_14_flickr.jpg,pantry,RGB,333,500,0.67,166500
4541,./data/indoorCVPR_09/Images/office/n457045.jpg,office,RGB,256,256,1.0,65536
4542,./data/indoorCVPR_09/Images/warehouse/warehouse_0018.jpg,warehouse,RGB,256,256,1.0,65536
4543,./data/indoorCVPR_09/Images/bowling/bowling_0024.jpg,bowling,RGB,425,640,0.66,272000
4544,./data/indoorCVPR_09/Images/garage/20071218200319_garaje.jpg,garage,RGB,800,600,1.33,480000
4545,./data/indoorCVPR_09/Images/auditorium/auditorium_101.jpg,auditorium,RGB,400,300,1.33,120000
4546,./data/indoorCVPR_09/Images/fastfood_restaurant/442a2fd659407_81_1.jpg,fastfood_restaurant,RGB,800,524,1.53,419200
4547,./data/indoorCVPR_09/Images/children_room/dsc02536_main_full_14_.jpg,children_room,RGB,600,450,1.33,270000
4548,./data/indoorCVPR_09/Images/gym/salle_cardio_grand.jpg,gym,RGB,256,256,1.0,65536
4549,./data/indoorCVPR_09/Images/toystore/Spielzeug_41_09_flickr.jpg,toystore,RGB,500,375,1.33,187500
4550,./data/indoorCVPR_09/Images/church_inside/Interieur_Gris.jpg,church_inside,RGB,256,256,1.0,65536
4551,./data/indoorCVPR_09/Images/waitingroom/waiting_room_04_02_altavista.jpg,waitingroom,RGB,500,352,1.42,176000
4552,./data/indoorCVPR_09/Images/pantry/pantry_63_16_flickr.jpg,pantry,RGB,392,500,0.78,196000
4553,./data/indoorCVPR_09/Images/warehouse/warehouse_0102.jpg,warehouse,RGB,500,211,2.37,105500
4554,./data/indoorCVPR_09/Images/waitingroom/waitingroom1.jpg,waitingroom,RGB,256,256,1.0,65536
4555,./data/indoorCVPR_09/Images/inside_subway/inside_subway_0020.jpg,inside_subway,RGB,500,347,1.44,173500
4556,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0106.jpg,locker_room,RGB,500,345,1.45,172500
4557,./data/indoorCVPR_09/Images/nursery/img_nursery_planner.jpg,nursery,RGB,539,402,1.34,216678
4558,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0103.jpg,locker_room,RGB,504,378,1.33,190512
4559,./data/indoorCVPR_09/Images/tv_studio/dscn0726_39_.jpg,tv_studio,RGB,1600,1200,1.33,1920000
4560,./data/indoorCVPR_09/Images/concert_hall/allenroom.jpg,concert_hall,RGB,800,600,1.33,480000
4561,./data/indoorCVPR_09/Images/trainstation/train_station_03_08_altavista.jpg,trainstation,RGB,500,333,1.5,166500
4562,./data/indoorCVPR_09/Images/stairscase/N457074.jpg,stairscase,RGB,256,256,1.0,65536
4563,./data/indoorCVPR_09/Images/subway/subway_0109.jpg,subway,RGB,340,227,1.5,77180
4564,./data/indoorCVPR_09/Images/bedroom/b3.jpg,bedroom,RGB,256,256,1.0,65536
4565,./data/indoorCVPR_09/Images/winecellar/wine_cellar_30_20_altavista.jpg,winecellar,RGB,280,236,1.19,66080
4566,./data/indoorCVPR_09/Images/greenhouse/greenhouse_452.jpg,greenhouse,RGB,256,256,1.0,65536
4567,./data/indoorCVPR_09/Images/hospitalroom/hospital061113_3_560.jpg,hospitalroom,RGB,256,256,1.0,65536
4568,./data/indoorCVPR_09/Images/hospitalroom/SUDEEP_HOSPITAL3.jpg,hospitalroom,RGB,432,576,0.75,248832
4569,./data/indoorCVPR_09/Images/children_room/HO_00_02_5271_23_l.jpg,children_room,RGB,686,460,1.49,315560
4570,./data/indoorCVPR_09/Images/hospitalroom/P1000698.jpg,hospitalroom,RGB,640,480,1.33,307200
4571,./data/indoorCVPR_09/Images/meeting_room/conf13.jpg,meeting_room,RGB,256,256,1.0,65536
4572,./data/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0069.jpg,restaurant_kitchen,RGB,400,300,1.33,120000
4573,./data/indoorCVPR_09/Images/waitingroom/patient_waiting_room.jpg,waitingroom,RGB,256,256,1.0,65536
4574,./data/indoorCVPR_09/Images/florist/floreria_05_11_flickr.jpg,florist,RGB,500,335,1.49,167500
4575,./data/indoorCVPR_09/Images/subway/subway_0012.jpg,subway,RGB,256,256,1.0,65536
4576,./data/indoorCVPR_09/Images/toystore/a1_toystore1.jpg,toystore,RGB,256,256,1.0,65536
4577,./data/indoorCVPR_09/Images/museum/museo_163_01_flickr.jpg,museum,RGB,375,500,0.75,187500
4578,./data/indoorCVPR_09/Images/jewelleryshop/1p.jpg,jewelleryshop,RGB,470,377,1.25,177190
4579,./data/indoorCVPR_09/Images/nursery/baby_room_012.jpg,nursery,RGB,800,600,1.33,480000
4580,./data/indoorCVPR_09/Images/jewelleryshop/inst_ilum_nego_joyeria.jpg,jewelleryshop,RGB,800,800,1.0,640000
4581,./data/indoorCVPR_09/Images/bookstore/librairie_wallonie_bruxelles_003.jpg,bookstore,RGB,256,256,1.0,65536
4582,./data/indoorCVPR_09/Images/prisoncell/jzleoben_21.jpg,prisoncell,RGB,395,395,1.0,156025
4583,./data/indoorCVPR_09/Images/bookstore/bookstore_41_18_altavista.jpg,bookstore,RGB,800,533,1.5,426400
4584,./data/indoorCVPR_09/Images/closet/BedroomCloset.jpg,closet,RGB,256,256,1.0,65536
4585,./data/indoorCVPR_09/Images/clothingstore/ClothingStore.jpg,clothingstore,RGB,256,256,1.0,65536
4586,./data/indoorCVPR_09/Images/buffet/413224656_cd51fb5f4d.jpg,buffet,RGB,256,256,1.0,65536
4587,./data/indoorCVPR_09/Images/stairscase/N26m.jpg,stairscase,RGB,256,256,1.0,65536
4588,./data/indoorCVPR_09/Images/jewelleryshop/1_1_.jpg,jewelleryshop,RGB,500,375,1.33,187500
4589,./data/indoorCVPR_09/Images/lobby/IM004853_JPG.jpg,lobby,RGB,256,256,1.0,65536
4590,./data/indoorCVPR_09/Images/inside_bus/inside_bus_015.jpg,inside_bus,RGB,375,500,0.75,187500
4591,./data/indoorCVPR_09/Images/children_room/AT_98_3_945_14_l.jpg,children_room,RGB,686,481,1.43,329966
4592,./data/indoorCVPR_09/Images/toystore/speelgoed_66_08_flickr.jpg,toystore,RGB,500,375,1.33,187500
4593,./data/indoorCVPR_09/Images/winecellar/bodega_17_19_flickr.jpg,winecellar,RGB,500,332,1.51,166000
4594,./data/indoorCVPR_09/Images/cloister/claustro_de_la_catedral_1224_2.jpg,cloister,RGB,862,649,1.33,559438
4595,./data/indoorCVPR_09/Images/hairsalon/thumb52.jpg,hairsalon,RGB,570,407,1.4,231990
4596,./data/indoorCVPR_09/Images/museum/museo_105_12_flickr.jpg,museum,RGB,500,333,1.5,166500
4597,./data/indoorCVPR_09/Images/warehouse/warehouse_0076.jpg,warehouse,RGB,750,563,1.33,422250
4598,./data/indoorCVPR_09/Images/winecellar/bodega_135_18_flickr.jpg,winecellar,RGB,500,333,1.5,166500
4599,./data/indoorCVPR_09/Images/children_room/OR_99_4_4922_07A_l.jpg,children_room,RGB,684,456,1.5,311904
4600,./data/indoorCVPR_09/Images/gameroom/AT_00_01_8142_36A_l.jpg,gameroom,RGB,681,447,1.52,304407
4601,./data/indoorCVPR_09/Images/laboratorywet/wet_lab_11_19_altavista.jpg,laboratorywet,RGB,450,338,1.33,152100
4602,./data/indoorCVPR_09/Images/elevator/elevator_google_0036.jpg,elevator,RGB,250,356,0.7,89000
4603,./data/indoorCVPR_09/Images/cloister/96847179_5961f50b85.jpg,cloister,RGB,500,375,1.33,187500
4604,./data/indoorCVPR_09/Images/dining_room/dining023.jpg,dining_room,RGB,256,256,1.0,65536
4605,./data/indoorCVPR_09/Images/shoeshop/zapateria_22_10_flickr.jpg,shoeshop,RGB,500,375,1.33,187500
4606,./data/indoorCVPR_09/Images/prisoncell/prison_cell_07_02_altavista.jpg,prisoncell,RGB,393,580,0.68,227940
4607,./data/indoorCVPR_09/Images/tv_studio/antena_3_noticias_2004_noticias_3_rafaga_11052004_dvd30015_26_01_29_.jpg,tv_studio,RGB,384,288,1.33,110592
4608,./data/indoorCVPR_09/Images/inside_subway/inside_subway_0235.jpg,inside_subway,RGB,500,333,1.5,166500
4609,./data/indoorCVPR_09/Images/poolinside/schwimmen03_g.jpg,poolinside,RGB,450,338,1.33,152100
4610,./data/indoorCVPR_09/Images/greenhouse/greenhouse_main.jpg,greenhouse,RGB,256,256,1.0,65536
4611,./data/indoorCVPR_09/Images/concert_hall/City_Halls.jpg,concert_hall,RGB,256,256,1.0,65536
4612,./data/indoorCVPR_09/Images/kitchen/kitchen032.jpg,kitchen,RGB,256,256,1.0,65536
4613,./data/indoorCVPR_09/Images/buffet/buffet08.jpg,buffet,RGB,256,256,1.0,65536
4614,./data/indoorCVPR_09/Images/bakery/best_bakery_01_04_altavista.jpg,bakery,RGB,250,239,1.05,59750
4615,./data/indoorCVPR_09/Images/restaurant/restaurante_19_15_altavista.jpg,restaurant,RGB,400,308,1.3,123200
4616,./data/indoorCVPR_09/Images/elevator/elevator_google_0060.jpg,elevator,RGB,338,450,0.75,152100
4617,./data/indoorCVPR_09/Images/casino/casino_0144.jpg,casino,RGB,432,576,0.75,248832
4618,./data/indoorCVPR_09/Images/library/ins21.jpg,library,RGB,256,256,1.0,65536
4619,./data/indoorCVPR_09/Images/movietheater/14333_dsc02540_1__4.jpg,movietheater,RGB,448,336,1.33,150528
4620,./data/indoorCVPR_09/Images/winecellar/bodega_64_22_flickr.jpg,winecellar,RGB,375,500,0.75,187500
4621,./data/indoorCVPR_09/Images/trainstation/gare_20_08_flickr.jpg,trainstation,RGB,500,333,1.5,166500
4622,./data/indoorCVPR_09/Images/inside_bus/inside_bus_017.jpg,inside_bus,RGB,800,599,1.34,479200
4623,./data/indoorCVPR_09/Images/bookstore/Libreria_20_14_altavista.jpg,bookstore,RGB,371,336,1.1,124656
4624,./data/indoorCVPR_09/Images/studiomusic/Music_Studio_150_dpi.jpg,studiomusic,RGB,439,254,1.73,111506
4625,./data/indoorCVPR_09/Images/pantry/pantry_59_17_flickr.jpg,pantry,RGB,335,500,0.67,167500
4626,./data/indoorCVPR_09/Images/corridor/c11.jpg,corridor,RGB,256,256,1.0,65536
4627,./data/indoorCVPR_09/Images/grocerystore/h_3_1103585_1209394189.jpg,grocerystore,RGB,520,346,1.5,179920
4628,./data/indoorCVPR_09/Images/shoeshop/f338.jpg,shoeshop,RGB,350,262,1.34,91700
4629,./data/indoorCVPR_09/Images/inside_subway/inside_subway_0156.jpg,inside_subway,RGB,375,500,0.75,187500
4630,./data/indoorCVPR_09/Images/kindergarden/Preschool_Classroom.jpg,kindergarden,RGB,640,480,1.33,307200
4631,./data/indoorCVPR_09/Images/winecellar/wine_cellar_24_11_altavista.jpg,winecellar,RGB,784,588,1.33,460992
4632,./data/indoorCVPR_09/Images/bathroom/indoor_0513.jpg,bathroom,RGB,400,600,0.67,240000
4633,./data/indoorCVPR_09/Images/bowling/bowling_0152.jpg,bowling,RGB,640,480,1.33,307200
4634,./data/indoorCVPR_09/Images/computerroom/373437852_4e3926fe0c.jpg,computerroom,RGB,256,256,1.0,65536
4635,./data/indoorCVPR_09/Images/nursery/babyroom005.jpg,nursery,RGB,1600,1200,1.33,1920000
4636,./data/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0060.jpg,restaurant_kitchen,RGB,320,240,1.33,76800
4637,./data/indoorCVPR_09/Images/computerroom/jpg_im17.jpg,computerroom,RGB,2048,1536,1.33,3145728
4638,./data/indoorCVPR_09/Images/hospitalroom/WFUniversity_Hospital.jpg,hospitalroom,RGB,497,345,1.44,171465
4639,./data/indoorCVPR_09/Images/poolinside/pool_inside_01_17_altavista.jpg,poolinside,RGB,600,450,1.33,270000
4640,./data/indoorCVPR_09/Images/greenhouse/fotos2433.jpg,greenhouse,RGB,640,480,1.33,307200
4641,./data/indoorCVPR_09/Images/museum/museum_43_04_altavista.jpg,museum,RGB,460,276,1.67,126960
4642,./data/indoorCVPR_09/Images/clothingstore/meatpack_boutique2.jpg,clothingstore,RGB,256,256,1.0,65536
4643,./data/indoorCVPR_09/Images/buffet/image_services_restaurant_buffet_1.jpg,buffet,RGB,350,300,1.17,105000
4644,./data/indoorCVPR_09/Images/bathroom/bathroom35.jpg,bathroom,RGB,256,256,1.0,65536
4645,./data/indoorCVPR_09/Images/buffet/Buffet_of_Portuguese_food.jpg,buffet,RGB,256,256,1.0,65536
4646,./data/indoorCVPR_09/Images/bathroom/bath98.jpg,bathroom,RGB,256,256,1.0,65536
4647,./data/indoorCVPR_09/Images/kindergarden/Picture_042.jpg,kindergarden,RGB,800,600,1.33,480000
4648,./data/indoorCVPR_09/Images/bowling/bowling_0157.jpg,bowling,RGB,640,427,1.5,273280
4649,./data/indoorCVPR_09/Images/bedroom/rose_bed_room.jpg,bedroom,RGB,256,256,1.0,65536
4650,./data/indoorCVPR_09/Images/classroom/Imagen_008.jpg,classroom,RGB,868,591,1.47,512988
4651,./data/indoorCVPR_09/Images/lobby/lobby34.jpg,lobby,RGB,256,256,1.0,65536
4652,./data/indoorCVPR_09/Images/bar/bar_0046.jpg,bar,RGB,450,338,1.33,152100
4653,./data/indoorCVPR_09/Images/cloister/claustro_catedral_oporto.jpg,cloister,RGB,649,964,0.67,625636
4654,./data/indoorCVPR_09/Images/computerroom/ComputerRoom_full.jpg,computerroom,RGB,256,256,1.0,65536
4655,./data/indoorCVPR_09/Images/deli/deli_147_24_flickr.jpg,deli,RGB,500,375,1.33,187500
4656,./data/indoorCVPR_09/Images/florist/florist_31_08_flickr.jpg,florist,RGB,375,500,0.75,187500
4657,./data/indoorCVPR_09/Images/prisoncell/415957860_b226b6b23e.jpg,prisoncell,RGB,500,375,1.33,187500
4658,./data/indoorCVPR_09/Images/casino/casino_0016.jpg,casino,RGB,400,300,1.33,120000
4659,./data/indoorCVPR_09/Images/garage/garage.jpg,garage,RGB,256,256,1.0,65536
4660,./data/indoorCVPR_09/Images/deli/deli_128_21_flickr.jpg,deli,RGB,500,375,1.33,187500
4661,./data/indoorCVPR_09/Images/kitchen/cdmc1164.jpg,kitchen,RGB,256,256,1.0,65536
4662,./data/indoorCVPR_09/Images/bathroom/indoor_0045.jpg,bathroom,RGB,225,300,0.75,67500
4663,./data/indoorCVPR_09/Images/fastfood_restaurant/pizza_hut_big.jpg,fastfood_restaurant,RGB,600,447,1.34,268200
4664,./data/indoorCVPR_09/Images/auditorium/amphivide_1__87.jpg,auditorium,RGB,500,331,1.51,165500
4665,./data/indoorCVPR_09/Images/bar/bar_0285.jpg,bar,RGB,640,480,1.33,307200
4666,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0195.jpg,locker_room,RGB,550,412,1.33,226600
4667,./data/indoorCVPR_09/Images/inside_bus/inside_bus_060.jpg,inside_bus,RGB,400,300,1.33,120000
4668,./data/indoorCVPR_09/Images/meeting_room/conf01.jpg,meeting_room,RGB,256,256,1.0,65536
4669,./data/indoorCVPR_09/Images/lobby/sLobby22.jpg,lobby,RGB,256,256,1.0,65536
4670,./data/indoorCVPR_09/Images/museum/museo_01_13_altavista.jpg,museum,RGB,349,231,1.51,80619
4671,./data/indoorCVPR_09/Images/stairscase/AT_98_3_0944_36_l.jpg,stairscase,RGB,256,256,1.0,65536
4672,./data/indoorCVPR_09/Images/tv_studio/tibetantv_studio48_1_75_.jpg,tv_studio,RGB,1800,1200,1.5,2160000
4673,./data/indoorCVPR_09/Images/museum/museo_08_13_altavista.jpg,museum,RGB,489,353,1.39,172617
4674,./data/indoorCVPR_09/Images/nursery/IM_137611_1.jpg,nursery,RGB,256,256,1.0,65536
4675,./data/indoorCVPR_09/Images/corridor/p1010066_c.jpg,corridor,RGB,256,256,1.0,65536
4676,./data/indoorCVPR_09/Images/bar/bar_0458.jpg,bar,RGB,340,207,1.64,70380
4677,./data/indoorCVPR_09/Images/casino/casino_0097.jpg,casino,RGB,400,300,1.33,120000
4678,./data/indoorCVPR_09/Images/florist/image002.jpg,florist,RGB,265,241,1.1,63865
4679,./data/indoorCVPR_09/Images/poolinside/141821195_M.jpg,poolinside,RGB,600,450,1.33,270000
4680,./data/indoorCVPR_09/Images/jewelleryshop/Interior_2.jpg,jewelleryshop,RGB,336,448,0.75,150528
4681,./data/indoorCVPR_09/Images/bowling/bowling_0020.jpg,bowling,RGB,600,400,1.5,240000
4682,./data/indoorCVPR_09/Images/office/room205.jpg,office,RGB,256,256,1.0,65536
4683,./data/indoorCVPR_09/Images/office/n457030.jpg,office,RGB,256,256,1.0,65536
4684,./data/indoorCVPR_09/Images/restaurant/restaurante_35_05_altavista.jpg,restaurant,RGB,400,300,1.33,120000
4685,./data/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0057.jpg,restaurant_kitchen,RGB,500,375,1.33,187500
4686,./data/indoorCVPR_09/Images/bathroom/indoor_0264.jpg,bathroom,RGB,298,449,0.66,133802
4687,./data/indoorCVPR_09/Images/kindergarden/Preschool_art.jpg,kindergarden,RGB,600,450,1.33,270000
4688,./data/indoorCVPR_09/Images/warehouse/warehouse_0207.jpg,warehouse,RGB,500,375,1.33,187500
4689,./data/indoorCVPR_09/Images/movietheater/121880878_93cb1c9058.jpg,movietheater,RGB,256,256,1.0,65536
4690,./data/indoorCVPR_09/Images/gym/gimnasio_68_19_flickr.jpg,gym,RGB,500,332,1.51,166000
4691,./data/indoorCVPR_09/Images/laundromat/lavanderia_77_06_flickr.jpg,laundromat,RGB,500,375,1.33,187500
4692,./data/indoorCVPR_09/Images/operating_room/operating_room_18_06_altavista.jpg,operating_room,RGB,297,211,1.41,62667
4693,./data/indoorCVPR_09/Images/elevator/elevator_google_0007.jpg,elevator,RGB,800,600,1.33,480000
4694,./data/indoorCVPR_09/Images/kindergarden/preschool_chairs_2006_2.jpg,kindergarden,RGB,400,300,1.33,120000
4695,./data/indoorCVPR_09/Images/buffet/buffet05.jpg,buffet,RGB,256,256,1.0,65536
4696,./data/indoorCVPR_09/Images/toystore/jugueteria_19_22_flickr.jpg,toystore,RGB,375,500,0.75,187500
4697,./data/indoorCVPR_09/Images/trainstation/gare_94_09_flickr.jpg,trainstation,RGB,360,369,0.98,132840
4698,./data/indoorCVPR_09/Images/stairscase/Treppe_1.jpg,stairscase,RGB,300,431,0.7,129300
4699,./data/indoorCVPR_09/Images/classroom/IGLOBE.jpg,classroom,RGB,256,256,1.0,65536
4700,./data/indoorCVPR_09/Images/clothingstore/Tibi_Boutique_1_Credit_Ad.jpg,clothingstore,RGB,256,256,1.0,65536
4701,./data/indoorCVPR_09/Images/lobby/lobby0002.jpg,lobby,RGB,256,256,1.0,65536
4702,./data/indoorCVPR_09/Images/office/office9.jpg,office,RGB,256,256,1.0,65536
4703,./data/indoorCVPR_09/Images/mall/1782523123_756a565e97.jpg,mall,RGB,333,500,0.67,166500
4704,./data/indoorCVPR_09/Images/laboratorywet/laboratorio_quimica_14_04_altavista.jpg,laboratorywet,RGB,540,366,1.48,197640
4705,./data/indoorCVPR_09/Images/museum/museo_128_11_flickr.jpg,museum,RGB,319,500,0.64,159500
4706,./data/indoorCVPR_09/Images/gameroom/gameroom_1.jpg,gameroom,RGB,440,330,1.33,145200
4707,./data/indoorCVPR_09/Images/kindergarden/ps_room_475x335.jpg,kindergarden,RGB,475,335,1.42,159125
4708,./data/indoorCVPR_09/Images/library/ins19.jpg,library,RGB,256,256,1.0,65536
4709,./data/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0002.jpg,restaurant_kitchen,RGB,600,400,1.5,240000
4710,./data/indoorCVPR_09/Images/gym/punttis_gym_overview.jpg,gym,RGB,2560,1920,1.33,4915200
4711,./data/indoorCVPR_09/Images/bookstore/bookstore_142_11_flickr.jpg,bookstore,RGB,500,375,1.33,187500
4712,./data/indoorCVPR_09/Images/library/biblio01.jpg,library,RGB,256,256,1.0,65536
4713,./data/indoorCVPR_09/Images/casino/casino_0129.jpg,casino,RGB,432,576,0.75,248832
4714,./data/indoorCVPR_09/Images/computerroom/computer_room1.jpg,computerroom,RGB,256,256,1.0,65536
4715,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0124.jpg,locker_room,RGB,473,355,1.33,167915
4716,./data/indoorCVPR_09/Images/artstudio/artist_studio_36_17_altavista.jpg,artstudio,RGB,750,552,1.36,414000
4717,./data/indoorCVPR_09/Images/buffet/1684965730_e82d832010_b.jpg,buffet,RGB,256,256,1.0,65536
4718,./data/indoorCVPR_09/Images/classroom/salleXL.jpg,classroom,RGB,256,256,1.0,65536
4719,./data/indoorCVPR_09/Images/mall/mall09.jpg,mall,RGB,256,256,1.0,65536
4720,./data/indoorCVPR_09/Images/children_room/AT_04_02_3000_46_l.jpg,children_room,RGB,690,459,1.5,316710
4721,./data/indoorCVPR_09/Images/corridor/corridora3.jpg,corridor,RGB,256,256,1.0,65536
4722,./data/indoorCVPR_09/Images/garage/mso1012_ClothesRackBike_bef_w609.jpg,garage,RGB,609,456,1.34,277704
4723,./data/indoorCVPR_09/Images/laboratorywet/peterfeinph.jpg,laboratorywet,RGB,640,480,1.33,307200
4724,./data/indoorCVPR_09/Images/dining_room/dining3.jpg,dining_room,RGB,1200,900,1.33,1080000
4725,./data/indoorCVPR_09/Images/library/792089_e681119c26.jpg,library,RGB,256,256,1.0,65536
4726,./data/indoorCVPR_09/Images/movietheater/CYP0101072_P.jpg,movietheater,RGB,256,256,1.0,65536
4727,./data/indoorCVPR_09/Images/kitchen/kitchen78.jpg,kitchen,RGB,1200,900,1.33,1080000
4728,./data/indoorCVPR_09/Images/concert_hall/events1.jpg,concert_hall,RGB,420,284,1.48,119280
4729,./data/indoorCVPR_09/Images/fastfood_restaurant/chipolte2.jpg,fastfood_restaurant,RGB,530,331,1.6,175430
4730,./data/indoorCVPR_09/Images/movietheater/domealbertville1.jpg,movietheater,RGB,256,256,1.0,65536
4731,./data/indoorCVPR_09/Images/nursery/000000.jpg,nursery,RGB,256,256,1.0,65536
4732,./data/indoorCVPR_09/Images/movietheater/INP172655C_P.jpg,movietheater,RGB,256,256,1.0,65536
4733,./data/indoorCVPR_09/Images/studiomusic/studio16.jpg,studiomusic,RGB,400,300,1.33,120000
4734,./data/indoorCVPR_09/Images/church_inside/prty3dfhxo3.jpg,church_inside,RGB,600,993,0.6,595800
4735,./data/indoorCVPR_09/Images/deli/deli_162_20_flickr.jpg,deli,RGB,500,375,1.33,187500
4736,./data/indoorCVPR_09/Images/livingroom/living82.jpg,livingroom,RGB,1024,768,1.33,786432
4737,./data/indoorCVPR_09/Images/office/homeoff001.jpg,office,RGB,256,256,1.0,65536
4738,./data/indoorCVPR_09/Images/gym/gimnasio_18_07_altavista.jpg,gym,RGB,1280,960,1.33,1228800
4739,./data/indoorCVPR_09/Images/winecellar/wine_cellar_expo.jpg,winecellar,RGB,256,256,1.0,65536
4740,./data/indoorCVPR_09/Images/subway/subway_0456.jpg,subway,RGB,750,812,0.92,609000
4741,./data/indoorCVPR_09/Images/inside_bus/inside_bus_023.jpg,inside_bus,RGB,1790,1201,1.49,2149790
4742,./data/indoorCVPR_09/Images/kitchen/cdmc1178.jpg,kitchen,RGB,256,256,1.0,65536
4743,./data/indoorCVPR_09/Images/pantry/pantry_117_01_flickr.jpg,pantry,RGB,500,375,1.33,187500
4744,./data/indoorCVPR_09/Images/elevator/elevator_google_0031.jpg,elevator,RGB,599,799,0.75,478601
4745,./data/indoorCVPR_09/Images/fastfood_restaurant/114543829_e8ef2f7e7e.jpg,fastfood_restaurant,RGB,500,375,1.33,187500
4746,./data/indoorCVPR_09/Images/corridor/pasillo_edificio_escuela__480x640_c.jpg,corridor,RGB,256,256,1.0,65536
4747,./data/indoorCVPR_09/Images/hairsalon/url.jpg,hairsalon,RGB,438,325,1.35,142350
4748,./data/indoorCVPR_09/Images/bar/bar_0201.jpg,bar,RGB,460,345,1.33,158700
4749,./data/indoorCVPR_09/Images/hospitalroom/5816CareForPatient.jpg,hospitalroom,RGB,631,400,1.58,252400
4750,./data/indoorCVPR_09/Images/dining_room/int682.jpg,dining_room,RGB,256,256,1.0,65536
4751,./data/indoorCVPR_09/Images/studiomusic/estudio1b.jpg,studiomusic,RGB,341,255,1.34,86955
4752,./data/indoorCVPR_09/Images/gym/gimnasio_68_20_flickr.jpg,gym,RGB,500,332,1.51,166000
4753,./data/indoorCVPR_09/Images/laboratorywet/wet_lab_12_10_altavista.jpg,laboratorywet,RGB,2048,1536,1.33,3145728
4754,./data/indoorCVPR_09/Images/toystore/jugueteria_01_17_flickr.jpg,toystore,RGB,375,500,0.75,187500
4755,./data/indoorCVPR_09/Images/corridor/p1010079_c.jpg,corridor,RGB,256,256,1.0,65536
4756,./data/indoorCVPR_09/Images/concert_hall/url.jpg,concert_hall,RGB,256,256,1.0,65536
4757,./data/indoorCVPR_09/Images/stairscase/stairs06.jpg,stairscase,RGB,256,256,1.0,65536
4758,./data/indoorCVPR_09/Images/grocerystore/2007_03_wfo11.jpg,grocerystore,RGB,528,396,1.33,209088
4759,./data/indoorCVPR_09/Images/studiomusic/int804.jpg,studiomusic,RGB,256,256,1.0,65536
4760,./data/indoorCVPR_09/Images/shoeshop/192622.jpg,shoeshop,RGB,338,450,0.75,152100
4761,./data/indoorCVPR_09/Images/church_inside/metropolitana_134_02_flickr.jpg,church_inside,RGB,500,375,1.33,187500
4762,./data/indoorCVPR_09/Images/gameroom/gameroom_inside2.jpg,gameroom,RGB,640,415,1.54,265600
